code_cis,denomination_substance,nom_com_prep
63727269,AMPELOPSIS QUINQUEFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,AMPELOPSIS QUINQUEFOLIA BOIRON CH CH DH DH
63727269,AMPELOPSIS QUINQUEFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,AMPELOPSIS QUINQUEFOLIA BOIRON CH CH DH DH
63727269,AMPELOPSIS QUINQUEFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,AMPELOPSIS QUINQUEFOLIA BOIRON CH CH DH DH
63727550,BROMURE DE ROCURONIUM,ROCURONIUM HIKMA L
63727664,LANSOPRAZOLE,LANSOPRAZOLE KRKA
63728481,PRISTINAMYCINE,PYOSTACINE
63728702,RISPÉRIDONE,RISPERIDONE SANDOZ L
63728734,GLICLAZIDE,GLICLAZIDE ZYDUS FRANCE
63729327,RASAGILINE,RASAGILINE SANDOZ
63729327,TARTRATE DE RASAGILINE,RASAGILINE SANDOZ
63729455,PROTOXYDE D'AZOTE,PROTOXYDE DAZOTE MEDICINAL AIR LIQUIDE SANTÉ FRANCE
63729537,TAMSULOSINE,OMIX LP
63729537,CHLORHYDRATE DE TAMSULOSINE,OMIX LP
63729811,HYDROCHLOROTHIAZIDE,LOSARTANHYDROCHLOROTHIAZIDE ZENTIVA LAB
63729811,LOSARTAN POTASSIQUE,LOSARTANHYDROCHLOROTHIAZIDE ZENTIVA LAB
63729811,LOSARTAN,LOSARTANHYDROCHLOROTHIAZIDE ZENTIVA LAB
63730233,CHLORHYDRATE DE FLUOXÉTINE,FLUOXETINE ALMUS
63730233,FLUOXÉTINE BASE,FLUOXETINE ALMUS
63730354,LÉVÉTIRACÉTAM,LEVETIRACETAM SANDOZ
63731748,HYDROCHLOROTHIAZIDE,BISOPROLOLHYDROCHLOROTHIAZIDE MYLAN PHARMA
63731748,HÉMIFUMARATE DE BISOPROLOL,BISOPROLOLHYDROCHLOROTHIAZIDE MYLAN PHARMA
63732483,LOSARTAN POTASSIQUE,LOSARTAN TEVA
63732654,LACOSAMIDE,LACOSAMIDE ZENTIVA
63732750,DIOSMECTITE,SMECTALIA
63733514,EXÉMESTANE,EXEMESTANE MYLAN
63734096,PARACÉTAMOL,PARACETAMOL ALMUS
63734630,POVIDONE,DULCILARMES
63735593,ACICLOVIR,KENDIX POUR CENT
63735718,MACROGOL 4000,MACROGOL BIOGARAN
63735807,MONTÉLUKAST,MONTELUKAST BGR
63735807,MONTÉLUKAST SODIQUE,MONTELUKAST BGR
63735910,FLUMAZÉNIL,FLUMAZENIL AGUETTANT
63736019,MIDAZOLAM,MIDAZOLAM MYLAN IMIV
63736058,KÉTOPROFÈNE,KETUM POUR CENT
63736250,FUROSÉMIDE,LASILIX
63736282,KALIUM BROMATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,KALIUM BROMATUM BOIRON CH CH DH DH
63736282,KALIUM BROMATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,KALIUM BROMATUM BOIRON CH CH DH DH
63736282,KALIUM BROMATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,KALIUM BROMATUM BOIRON CH CH DH DH
63736282,KALIUM BROMATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,KALIUM BROMATUM BOIRON CH CH DH DH
63736282,KALIUM BROMATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,KALIUM BROMATUM BOIRON CH CH DH DH
63736282,KALIUM BROMATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,KALIUM BROMATUM BOIRON CH CH DH DH
63737879,VALPROMIDE,DEPAMIDE
63738696,GLUCOSE ANHYDRE,GLUCOSE POUR CENT RENAUDIN
63738696,GLUCOSE MONOHYDRATÉ,GLUCOSE POUR CENT RENAUDIN
63738721,PRAVASTATINE SODIQUE,PRAVASTATINE ZYDUS
63738842,NAPROXÈNE SODIQUE,APRANAX
63739307,VORICONAZOLE,VORICONAZOLE OHRE PHARMA
63739570,OLANZAPINE,ZYPREXA
63740918,ALANINE,SMOFKABIVEN
63740918,LYSINE (ACÉTATE DE),SMOFKABIVEN
63740918,HISTIDINE,SMOFKABIVEN
63740918,ISOLEUCINE,SMOFKABIVEN
63740918,LEUCINE,SMOFKABIVEN
63740918,LYSINE,SMOFKABIVEN
63740918,PHÉNYLALANINE,SMOFKABIVEN
63740918,SÉRINE,SMOFKABIVEN
63740918,THRÉONINE,SMOFKABIVEN
63740918,TRYPTOPHANE L,SMOFKABIVEN
63740918,VALINE,SMOFKABIVEN
63740918,GLYCINE,SMOFKABIVEN
63740918,ARGININE,SMOFKABIVEN
63740918,TAURINE,SMOFKABIVEN
63740918,MÉTHIONINE,SMOFKABIVEN
63740918,PROLINE,SMOFKABIVEN
63740918,TYROSINE,SMOFKABIVEN
63740918,GLUCOSE ANHYDRE,SMOFKABIVEN
63740918,GLUCOSE MONOHYDRATÉ,SMOFKABIVEN
63740918,HUILE DE SOJA RAFFINÉE,SMOFKABIVEN
63740918,TRIGLYCÉRIDES À CHAÎNE MOYENNE,SMOFKABIVEN
63740918,HUILE D'OLIVE RAFFINÉE,SMOFKABIVEN
63740918,HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 ,SMOFKABIVEN
63743120,HYDROCHLOROTHIAZIDE,BISOPROLOLHYDROCHLOROTHIAZIDE SANDOZ
63743120,FUMARATE DE BISOPROLOL,BISOPROLOLHYDROCHLOROTHIAZIDE SANDOZ
63743330,BÉTAMÉTHASONE,BETAMETHASONE BIOGARAN
63744069,SALBUTAMOL,SALBUMOL FORT
63744069,SULFATE DE SALBUTAMOL,SALBUMOL FORT
63744998,ZUCLOPENTHIXOL (ACÉTATE DE),CLOPIXOL A ACTION SEMIPROLONGEE IM
63745833,PARAFFINE LIQUIDE,LANSOYL FRAMBOISE
63748555,ESTRADIOL,DELIDOSE
63748555,ESTRADIOL HÉMIHYDRATÉ,DELIDOSE
63749486,CITRATE DE SILDÉNAFIL,SILDENAFIL TEVA
63749486,SILDÉNAFIL,SILDENAFIL TEVA
63750773,AMOXICILLINE ANHYDRE,AMOXICILLINEACIDE CLAVULANIQUE SANDOZ ADULTES
63750773,AMOXICILLINE TRIHYDRATÉE,AMOXICILLINEACIDE CLAVULANIQUE SANDOZ ADULTES
63750773,CLAVULANATE DE POTASSIUM,AMOXICILLINEACIDE CLAVULANIQUE SANDOZ ADULTES
63750773,CLAVULANIQUE (ACIDE),AMOXICILLINEACIDE CLAVULANIQUE SANDOZ ADULTES
63752144,PRÉGABALINE,PREGABALINE EG
63752728,CALCITONINE DE SAUMON,CALCITONINE PHARMY II UI
63754202,CÉFOTAXIME SODIQUE,CEFOTAXIME PANPHARMA IMIV
63754202,CÉFOTAXIME BASE,CEFOTAXIME PANPHARMA IMIV
63754960,PRÉGABALINE,PREGABALINE HCS
63755329,IBUPROFÈNE,ANTARENE CODEINE
63755329,PHOSPHATE DE CODÉINE HÉMIHYDRATÉ,ANTARENE CODEINE
63755592,BUTOXYDE DE PIPÉRONYLE,PARA SPECIAL POUX
63755592,DÉPALLÉTHRINE,PARA SPECIAL POUX
63756210,ECHINACEA ANGUSTIFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,ECHINACEA ANGUSTIFOLIA LEHNING CH CH DH DH
63756210,ECHINACEA ANGUSTIFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,ECHINACEA ANGUSTIFOLIA LEHNING CH CH DH DH
63756210,ECHINACEA ANGUSTIFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,ECHINACEA ANGUSTIFOLIA LEHNING CH CH DH DH
63756210,ECHINACEA ANGUSTIFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,ECHINACEA ANGUSTIFOLIA LEHNING CH CH DH DH
63756210,ECHINACEA ANGUSTIFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,ECHINACEA ANGUSTIFOLIA LEHNING CH CH DH DH
63756210,ECHINACEA ANGUSTIFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,ECHINACEA ANGUSTIFOLIA LEHNING CH CH DH DH
63756662,NONACOG GAMMA ,RIXUBIS UI
63757052,ATORVASTATINE,ATORVASTATINE BGR
63757052,ATORVASTATINE CALCIQUE,ATORVASTATINE BGR
63758987,MÉROPÉNEM TRIHYDRATÉ,MEROPENEM MYLAN
63758987,MÉROPÉNEM ANHYDRE,MEROPENEM MYLAN
63759295,ACAMPROSATE CALCIQUE,AOTAL
63760034,CHLORHYDRATE DE TERBINAFINE,TERBINAFINE TEVA
63760034,TERBINAFINE,TERBINAFINE TEVA
63760582,CHLORHYDRATE DE BÉTAXOLOL,BETAXOLOL TEVA SANTE
63760988,BROMHYDRATE DE DEXTROMÉTHORPHANE,FLUIMUCIL TOUX SECHE DEXTROMETHORPHANE ADULTES SANS SUCRE
63761595,ACICLOVIR,ZOVIRAX
63762195,RISPÉRIDONE,RISPERIDONE MYLAN
63763055,RÉPAGLINIDE,REPAGLINIDE CRISTERS
63766133,ACIDE SALICYLIQUE,FEUILLE DE SAULE TOUT PRET DURILLON
63769738,AMOXICILLINE ANHYDRE,AMOXICILLINE ZYDUS
63769738,AMOXICILLINE TRIHYDRATÉE,AMOXICILLINE ZYDUS
63770103,SPIGELIA ANTHELMIA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPIGELIA ANTHELMIA LEHNING CH CH DH DH
63770103,SPIGELIA ANTHELMIA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPIGELIA ANTHELMIA LEHNING CH CH DH DH
63770103,SPIGELIA ANTHELMIA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPIGELIA ANTHELMIA LEHNING CH CH DH DH
63770103,SPIGELIA ANTHELMIA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPIGELIA ANTHELMIA LEHNING CH CH DH DH
63770103,SPIGELIA ANTHELMIA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPIGELIA ANTHELMIA LEHNING CH CH DH DH
63770103,SPIGELIA ANTHELMIA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPIGELIA ANTHELMIA LEHNING CH CH DH DH
63771664,AMOXICILLINE ANHYDRE,AMOXICILLINEACIDE CLAVULANIQUE ZENTIVA KS NOURRISSONS
63771664,AMOXICILLINE TRIHYDRATÉE,AMOXICILLINEACIDE CLAVULANIQUE ZENTIVA KS NOURRISSONS
63771664,CLAVULANATE DE POTASSIUM,AMOXICILLINEACIDE CLAVULANIQUE ZENTIVA KS NOURRISSONS
63771664,ACIDE CLAVULANIQUE,AMOXICILLINEACIDE CLAVULANIQUE ZENTIVA KS NOURRISSONS
63771924,HYDROMORPHONE,SOPHIDONE LP
63771924,CHLORHYDRATE D'HYDROMORPHONE,SOPHIDONE LP
63774710,TERLIPRESSINE,VARIQUEL L
63774710,ACÉTATE DE TERLIPRESSINE,VARIQUEL L
63775196,ATORVASTATINE,TAHOR
63775196,ATORVASTATINE CALCIQUE,TAHOR
63775310,HYDROCHLOROTHIAZIDE,BISOPROLOLHYDROCHLOROTHIAZIDE BIOGARAN
63775310,FUMARATE DE BISOPROLOL,BISOPROLOLHYDROCHLOROTHIAZIDE BIOGARAN
63775495,CHLORHYDRATE DE MÉMANTINE,MEMANTINE TEVA SANTE
63775495,MÉMANTINE,MEMANTINE TEVA SANTE
63775634,CHLORHYDRATE DE BENDAMUSTINE MONOHYDRATÉ,BENDAMUSTINE HIKMA
63775634,CHLORHYDRATE DE BENDAMUSTINE,BENDAMUSTINE HIKMA
63775876,LIERRE GRIMPANT (FEUILLE DE) (EXTRAIT SEC DE),PROSPAN SANS SUCRE
63776483,LORLATINIB,LORVIQUA
63777215,VIRUS DE L'HÉPATITE A SOUCHE GBM INACTIVÉ ADSORBÉ ,AVAXIM U PEDIATRIQUE V A
63777286,CHLORHYDRATE DE TRAMADOL,TRAMADOL ARROW L
63778993,ANÉTHOLTRITHIONE,SULFARLEM
63779682,DASATINIB,DASATINIB TEVA SANTE
63781007,MALÉATE DE TIMOLOL,XALACOM
63781007,TIMOLOL BASE,XALACOM
63781007,LATANOPROST,XALACOM
63781726,CARBOMÈRE 980,AQUAREST
63782187,ONDANSÉTRON (CHLORHYDRATE D') DIHYDRATÉ,ONDANSETRON ARROW
63782187,ONDANSÉTRON,ONDANSETRON ARROW
63782319,RISPÉRIDONE,RISPERIDONE MYLAN
63784416,TARTRATE DE ZOLPIDEM,ZOLPIDEM SANDOZ
63784708,ACIDE L FOLINIQUE,ELVORINE
63784708,LÉVOFOLINATE DE CALCIUM,ELVORINE
63785468,TRINITRINE,TRINITRINE MYLAN
63785703,CALCAREA IODATA POUR PRÉPARATIONS HOMÉOPATHIQUES,CALCAREA IODATA BOIRON CH CH DH DH
63785703,CALCAREA IODATA POUR PRÉPARATIONS HOMÉOPATHIQUES,CALCAREA IODATA BOIRON CH CH DH DH
63785703,CALCAREA IODATA POUR PRÉPARATIONS HOMÉOPATHIQUES,CALCAREA IODATA BOIRON CH CH DH DH
63785703,CALCAREA IODATA POUR PRÉPARATIONS HOMÉOPATHIQUES,CALCAREA IODATA BOIRON CH CH DH DH
63785703,CALCAREA IODATA POUR PRÉPARATIONS HOMÉOPATHIQUES,CALCAREA IODATA BOIRON CH CH DH DH
63785703,CALCAREA IODATA POUR PRÉPARATIONS HOMÉOPATHIQUES,CALCAREA IODATA BOIRON CH CH DH DH
63787647,DULAGLUTIDE ,TRULICITY
63787825,LANRÉOTIDE BASE,SOMATULINE LP
63787825,ACÉTATE DE LANRÉOTIDE,SOMATULINE LP
63788717,BARICITINIB,OLUMIANT
63790127,PANTOPRAZOLE,PANTOPRAZOLE SUN PHARMA
63790127,PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ,PANTOPRAZOLE SUN PHARMA
63791243,JUGLANS REGIA POUR PRÉPARATIONS HOMÉOPATHIQUES,JUGLANS REGIA LEHNING CH CH DH DH
63791243,JUGLANS REGIA POUR PRÉPARATIONS HOMÉOPATHIQUES,JUGLANS REGIA LEHNING CH CH DH DH
63791243,JUGLANS REGIA POUR PRÉPARATIONS HOMÉOPATHIQUES,JUGLANS REGIA LEHNING CH CH DH DH
63791243,JUGLANS REGIA POUR PRÉPARATIONS HOMÉOPATHIQUES,JUGLANS REGIA LEHNING CH CH DH DH
63791243,JUGLANS REGIA POUR PRÉPARATIONS HOMÉOPATHIQUES,JUGLANS REGIA LEHNING CH CH DH DH
63791243,JUGLANS REGIA POUR PRÉPARATIONS HOMÉOPATHIQUES,JUGLANS REGIA LEHNING CH CH DH DH
63791631,BICARBONATE DE SODIUM,ALGINATE DE SODIUM BICARBONATE DE SODIUM SANDOZ
63791631,ALGINATE DE SODIUM,ALGINATE DE SODIUM BICARBONATE DE SODIUM SANDOZ
63791663,HYDROCHLOROTHIAZIDE,ALTEISDUO
63791663,OLMÉSARTAN MÉDOXOMIL,ALTEISDUO
63791738,NÉVIRAPINE ANHYDRE,VIRAMUNE
63791791,GABAPENTINE,GABAPENTINE EG LABO
63792263,HYDROCHLOROTHIAZIDE,BISOPROLOLHYDROCHLOROTHIAZIDE CRISTERS
63792263,FUMARATE DE BISOPROLOL,BISOPROLOLHYDROCHLOROTHIAZIDE CRISTERS
63792701,RIZATRIPTAN,MAXALT
63792701,BENZOATE DE RIZATRIPTAN,MAXALT
63793479,HÉMIFUMARATE DE BISOPROLOL,BISOPROLOL MYLAN
63794766,LIDOCAÏNE,ANESDERM
63794766,PRILOCAÏNE,ANESDERM
63795537,ADALIMUMAB ,HYRIMOZ
63797011,ABACAVIR,ABACAVIR SANDOZ
63798152,ALUMINIUM (OXYDE D') HYDRATÉ,MOXYDAR
63798152,GOMME GUAR,MOXYDAR
63798152,HYDROXYDE DE MAGNÉSIUM,MOXYDAR
63798152,PHOSPHATE D'ALUMINIUM,MOXYDAR
63798234,HYDROCHLOROTHIAZIDE,VALSARTANHYDROCHLOROTIAZIDE TEVA
63798234,VALSARTAN,VALSARTANHYDROCHLOROTIAZIDE TEVA
63798857,MERCAPTOPURINE,XALUPRINE
63800055,GADOTÉRIDOL,PROHANCE L
63802451,FLUDÉSOXYGLUCOSE [18F],FLUDESOXYGLUCOSE F CURIUM MBL
63802533,DIOXYDE DE TITANE,TITANOREINE
63802533,OXYDE DE ZINC,TITANOREINE
63802533,CARRAGHÉNATES,TITANOREINE
63803382,PIPÉRACILLINE SODIQUE,PIPERACILLINETAZOBACTAM PANPHARMA
63803382,TAZOBACTAM,PIPERACILLINETAZOBACTAM PANPHARMA
63803382,TAZOBACTAM SODIQUE,PIPERACILLINETAZOBACTAM PANPHARMA
63803382,PIPÉRACILLINE BASE,PIPERACILLINETAZOBACTAM PANPHARMA
63803457,CHLORHYDRATE DE QUINAPRIL,QUINAPRIL ARROW
63803457,QUINAPRIL BASE,QUINAPRIL ARROW
63803877,VÉRAPAMIL (CHLORHYDRATE DE),ISOPTINE LP
63803884,PAZOPANIB,VOTRIENT
63803884,PAZOPANIB (CHLORHYDRATE DE),VOTRIENT
63804370,HYDROCHLOROTHIAZIDE,LOSARTANHYDROCHLOROTHIAZIDE EVOLUGEN
63804370,LOSARTAN POTASSIQUE,LOSARTANHYDROCHLOROTHIAZIDE EVOLUGEN
63804559,AMBROXOL (CHLORHYDRATE D'),MUXOL
63804559,AMBROXOL BASE,MUXOL
63806058,ÉPOÉTINE ALFA ,BINOCRIT UI
63806097,HYDROCHLOROTHIAZIDE,BISOPROLOLHYDROCHLOROTHIAZIDE SANDOZ
63806097,FUMARATE DE BISOPROLOL,BISOPROLOLHYDROCHLOROTHIAZIDE SANDOZ
63807217,GADOTÉRATE DE MÉGLUMINE,CLARISCAN L
63807217,ACIDE GADOTÉRIQUE,CLARISCAN L
63808123,CHLORHYDRATE DE PAROXÉTINE ANHYDRE,PAROXETINE SUN
63808123,PAROXÉTINE BASE,PAROXETINE SUN
63809022,HYDROCHLOROTHIAZIDE,VALSARTANHYDROCHLOROTHIAZIDE KRKA
63809022,VALSARTAN,VALSARTANHYDROCHLOROTHIAZIDE KRKA
63809385,HYDROCHLOROTHIAZIDE,LOSARTANHYDROCHLOROTHIAZIDE ARROW
63809385,LOSARTAN POTASSIQUE,LOSARTANHYDROCHLOROTHIAZIDE ARROW
63809467,HYDROCHLOROTHIAZIDE,TELMISARTANHYDROCHLOROTHIAZIDE MYLAN PHARMA
63809467,TELMISARTAN,TELMISARTANHYDROCHLOROTHIAZIDE MYLAN PHARMA
63809702,PHOSPHORICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PHOSPHORICUM ACIDUM BOIRON CH CH DH DH
63809702,PHOSPHORICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PHOSPHORICUM ACIDUM BOIRON CH CH DH DH
63809702,PHOSPHORICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PHOSPHORICUM ACIDUM BOIRON CH CH DH DH
63809702,PHOSPHORICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PHOSPHORICUM ACIDUM BOIRON CH CH DH DH
63809702,PHOSPHORICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PHOSPHORICUM ACIDUM BOIRON CH CH DH DH
63809702,PHOSPHORICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PHOSPHORICUM ACIDUM BOIRON CH CH DH DH
63811361,PHÉNYLÉPHRINE,PHENYLEPHRINE MEDAC L
63811361,CHLORHYDRATE DE PHÉNYLÉPHRINE,PHENYLEPHRINE MEDAC L
63811710,AMLODIPINE,AMLODIPINE EG
63811710,AMLODIPINE (BÉSILATE D'),AMLODIPINE EG
63812043,CARVÉDILOL,CARVEDILOL MYLAN
63812100,GLYCÉROL,SUPPOSITOIRE A LA GLYCERINE CENTRAPHARM ADULTES
63812730,DARUNAVIR,DARUNAVIR EG
63813120,SIMVASTATINE,EZETIMIBESIMVASTATINE KRKA
63813120,ÉZÉTIMIBE,EZETIMIBESIMVASTATINE KRKA
63813519,PHOSPHATE MONOSODIQUE MONOHYDRATÉ,COLOKIT
63813519,PHOSPHATE DISODIQUE ANHYDRE,COLOKIT
63814140,CHLORHYDRATE DE MÉTHYLPHÉNIDATE,QUASYM LP
63814140,MÉTHYLPHÉNIDATE,QUASYM LP
63814329,ONDANSÉTRON,ONDANSETRON ZYDUS
63815000,ATÉNOLOL,ATENOLOL TEVA
63815096,MÉTRONIDAZOLE,ROZAGEL
63815331,POLYSTYRÈNE SULFONATE DE CALCIUM,RESIKALI
63816522,ÉRIBULINE,HALAVEN
63816522,MÉSILATE D'ÉRIBULINE,HALAVEN
63817001,SÉLEXIPAG,UPTRAVI
63818797,DASATINIB,DASATINIB SANDOZ
63819130,RISÉDRONATE MONOSODIQUE ANHYDRE,RISEDRONATE RANBAXY
63819130,RISÉDRONIQUE (ACIDE),RISEDRONATE RANBAXY
63819739,ZOLMITRIPTAN,ZOLMITRIPTAN TEVA SANTE
63820047,MACROGOL 3350,MICROLAX MACROGOL
63820175,SALBUTAMOL,VENTOLINE
63820175,SULFATE DE SALBUTAMOL,VENTOLINE
63820392,THÉOPHYLLINE,XANTHIUM LP
63820638,SARILUMAB ,KEVZARA
63820798,SECNIDAZOLE,SECNOL
63820969,DESLORATADINE,DESLORATADINE KRKA
63822272,ÉTHINYLESTRADIOL,ESPIZENE CONTINU
63822272,DROSPIRÉNONE,ESPIZENE CONTINU
63823328,KÉTOPROFÈNE,KETOPROFENE MACOSOL
63823680,HÉMIFUMARATE DE BISOPROLOL,BISOPROLOL ACCORD HEALTHCARE
63824615,FUROSÉMIDE,LOGIRENE
63824615,AMILORIDE (CHLORHYDRATE D') HYDRATÉ,LOGIRENE
63824615,AMILORIDE (CHLORHYDRATE D') ANHYDRE,LOGIRENE
63825628,ACIDE ACÉTYLSALICYLIQUE,METASPIRINE
63825628,CAFÉINE,METASPIRINE
63826452,HYDROCHLOROTHIAZIDE,COAPROVEL
63826452,IRBÉSARTAN,COAPROVEL
63826609,CODÉINE,NEOCODION ENFANTS
63826609,BENZOATE DE SODIUM,NEOCODION ENFANTS
63826609,CAMPHOSULFONATE DE CODÉINE,NEOCODION ENFANTS
63827255,CHLORHYDRATE DE BUPRÉNORPHINE,SUBOXONE
63827255,BUPRÉNORPHINE,SUBOXONE
63827255,NALOXONE BASE,SUBOXONE
63827255,CHLORHYDRATE DE NALOXONE DIHYDRATÉ,SUBOXONE
63828371,RIFAMYCINE SODIQUE,RIFAMYCINE CHIBRET UI POUR CENT
63830251,VORICONAZOLE,VFEND
63830290,BICARBONATE DE POTASSIUM,GAVISCONPRO MENTHE
63830290,ALGINATE DE SODIUM,GAVISCONPRO MENTHE
63830486,DIACÉRÉINE,DIACEREINE EG
63830632,HYDROCHLOROTHIAZIDE,FOSINOPRIL HYDROCHLOROTHIAZIDE EG
63830632,FOSINOPRIL SODIQUE,FOSINOPRIL HYDROCHLOROTHIAZIDE EG
63830956,ALNUS GLUTINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALNUS GLUTINOSA BOIRON CH CH DH DH
63830956,ALNUS GLUTINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALNUS GLUTINOSA BOIRON CH CH DH DH
63830956,ALNUS GLUTINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALNUS GLUTINOSA BOIRON CH CH DH DH
63830956,ALNUS GLUTINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALNUS GLUTINOSA BOIRON CH CH DH DH
63830956,ALNUS GLUTINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALNUS GLUTINOSA BOIRON CH CH DH DH
63830956,ALNUS GLUTINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALNUS GLUTINOSA BOIRON CH CH DH DH
63831061,BENZOYLE (PEROXYDE DE),ECLARAN
63831061,BENZOYLE (PEROXYDE DE) HYDRATÉ,ECLARAN
63831613,DIGITALIS PURPUREA POUR PRÉPARATIONS HOMÉOPATHIQUES,DIGITALIS PURPUREA LEHNING CH CH DH DH
63831613,DIGITALIS PURPUREA POUR PRÉPARATIONS HOMÉOPATHIQUES,DIGITALIS PURPUREA LEHNING CH CH DH DH
63831613,DIGITALIS PURPUREA POUR PRÉPARATIONS HOMÉOPATHIQUES,DIGITALIS PURPUREA LEHNING CH CH DH DH
63831613,DIGITALIS PURPUREA POUR PRÉPARATIONS HOMÉOPATHIQUES,DIGITALIS PURPUREA LEHNING CH CH DH DH
63831613,DIGITALIS PURPUREA POUR PRÉPARATIONS HOMÉOPATHIQUES,DIGITALIS PURPUREA LEHNING CH CH DH DH
63831613,DIGITALIS PURPUREA POUR PRÉPARATIONS HOMÉOPATHIQUES,DIGITALIS PURPUREA LEHNING CH CH DH DH
63831823,LÉTROZOLE,LETROZOLE CRISTERS
63832373,ONDANSÉTRON,SETOFILM
63833685,ALBUMINE HUMAINE ,VIALEBEX
63833888,TRIFLURIDINE,VIROPHTA
63834189,DASATINIB,DASATINIB TEVA SANTE
63836158,DOXYCYCLINE MONOHYDRATÉE,TOLEXINE
63836158,DOXYCYCLINE ANHYDRE,TOLEXINE
63839179,CARBIMAZOLE,NEOMERCAZOLE
63840612,"PEROXYDE D'HYDROGÈNE, SOLUTION À 3 POUR CENT",EAU OXYGENEE GIFRER VOLUMES
63841034,CEFTRIAXONE SODIQUE,CEFTRIAXONE EG IV
63841034,CEFTRIAXONE BASE,CEFTRIAXONE EG IV
63841059,SUNITINIB,SUTENT
63841059,MALATE DE SUNITINIB,SUTENT
63841632,CIMÉTIDINE,STOMEDINE
63841924,LÉNALIDOMIDE,REVLIMID
63842168,MONTÉLUKAST,SINGULAIR
63842168,MONTÉLUKAST SODIQUE,SINGULAIR
63845762,CHLORHYDRATE DE MÉTOCLOPRAMIDE,PROKINYL LP
63845794,HYDROCHLOROTHIAZIDE,RAMIPRILHYDROCHLOROTHIAZIDE TEVA
63845794,RAMIPRIL,RAMIPRILHYDROCHLOROTHIAZIDE TEVA
63846800,SILTUXIMAB ,SYLVANT
63847724,OXYGÈNE,OXYGENE MEDICINAL LIQUIDE AIR PRODUCTS MEDICAL
63848228,RAMUCIRUMAB ,CYRAMZA
63849650,PASSIFLORA INCARNATA POUR PRÉPARATIONS HOMÉOPATHIQUES,HOMEOGENE
63849650,STRAMONIUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HOMEOGENE
63849650,HYOSCYAMUS NIGER POUR PRÉPARATIONS HOMÉOPATHIQUES,HOMEOGENE
63849650,NUX MOSCHATA POUR PRÉPARATIONS HOMÉOPATHIQUES,HOMEOGENE
63849839,PÉRINDOPRIL,COVERSYL
63849839,PÉRINDOPRIL ARGININE,COVERSYL
63850791,MALÉATE DE TIMOLOL,LATANOPROSTTIMOLOL ARROW
63850791,TIMOLOL,LATANOPROSTTIMOLOL ARROW
63850791,LATANOPROST,LATANOPROSTTIMOLOL ARROW
63851352,ROLAPITANT,VARUBY
63851352,CHLORHYDRATE DE ROLAPITANT MONOHYDRATÉ,VARUBY
63852237,ADRÉNALINE,UBISTESIN ADRENALINEE
63852237,ADRÉNALINE (CHLORHYDRATE D'),UBISTESIN ADRENALINEE
63852237,CHLORHYDRATE D'ARTICAÏNE,UBISTESIN ADRENALINEE
63852237,ARTICAÏNE BASE,UBISTESIN ADRENALINEE
63852657,RAMIPRIL,RAMIPRIL KRKA
63853652,HYDROCHLOROTHIAZIDE,TELMISARTANHYDROCHLOROTHIAZIDE ZYDUS
63853652,TELMISARTAN,TELMISARTANHYDROCHLOROTHIAZIDE ZYDUS
63855240,DICLOFÉNAC SODIQUE,VOLTARENE EMULGEL
63855240,DICLOFÉNAC DE DIÉTHYLAMINE,VOLTARENE EMULGEL
63855735,CHLORHYDRATE DE ROPINIROLE,ROPINIROLE EG
